,CASH_C_EQUIV,NOTES_RECEIV,AR,PREPAYMENT,OTH_RECEIV,INVENTORIES,OTH_CA,T_CA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,INVEST_REAL_ESTATE,FIXED_ASSETS,CIP,INTAN_ASSETS,LT_AMOR_EXP,DEFER_TAX_ASSETS,OTH_NCA,T_NCA,T_ASSETS,ST_BORR,AP,ADVANCE_RECEIPTS,PAYROLL_PAYABLE,TAXES_PAYABLE,INT_PAYABLE,OTH_PAYABLE,NCL_WITHIN_1Y,T_CL,LT_BORR,LT_PAYABLE,DEFER_REVENUE,DEFER_TAX_LIAB,T_NCL,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,OTH_COMPRE_INCOME,C_PAID_OTH_FINAN_A,N_CF_FR_INVEST_A,C_FR_BORR,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_INF_FR_INVEST_A,C_PAID_G_S,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_FR_SALE_G_S,REFUND_OF_TAX,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_DIV_PROF_INT,C_FR_OTH_INVEST_A,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,DIV_PROF_SUBS_MINO_S,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,ADMIN_EXP,DILUTED_EPS,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,BASIC_EPS,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,OTH_COMPR_INCOME,T_COMPR_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,FINAN_EXP,SELL_EXP,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,GOING_CONCERN_NI,COMPR_INC_ATTR_M_S,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,T_COGS,FLAG,AP_TC,OR_TC,IN_TC,NI_NI
451,5011356124.0,36021570.75,918356643.8,262688229.4,204424518.8,656218655.5,119790243.9,7253116880.0,395716579.2,4434234900.0,1136625960.0,40896004565.0,3991850322.0,79484123.11,1075054.66,49905578.84,265692129.81343752,53135754008.0,60388870888.0,2730939724.0,1046560822.0,13033298.73,256370967.5,44155251.6,144531027.7,344134550.6,4221193124.0,8820558162.0,17272226505.0,1068853385.0,172226847.297541,353149242.1,23302820209.0,32123378370.0,4032032861.0,7602512697.0,2877436346.0,13496453959.0,27923243252.0,342249265.9,28265492518.0,60388870888.0,-138961364.1,93915452.92,-7173447154.0,8872441914.0,3553217265.0,1425399.06,989603427.9,285984788.2,4882538598.0,858913219.4,49984324.09,10196522161.0,95721115.6,11364762028.0,235707449.3,-1381676775.0,-85242347.7,379306687.5,1652806784.0,1338515176.6297114,7811544763.0,1072518751.0,7459431942.0,5027523148.0,293014.82,2323795462.0,6392932899.0,5011256124.0,19638421.62,6130685703.0,9098040847.0,1690786258.0,6774245385.0,644925397.1,0.4381,418493600.3,9778392036.0,9778392036.0,2046705784.0,0.4381,1488565173.0,-10942067.87,1264206432.0,-435229279.6,1449832381.0,1766340268.0,426092526.3,598064520.3,29206511.12,7555915962.0,1885061660.0,38779212.33,-184489169.2,1885061660.0,185625948.8,161644123.8,373651442.1,118721392.3,8855949535.0,0.0,0.14429118395786833,0.028184368483525665,0.09047402190766847,0.19821709285626235
452,188032545.8,5000709.4,354754083.0,19541163.38,19875590.14,20807455.12,81824123.14,689835670.0,584090143.5496786,2512276212.4677515,4800918.58,108102249.4,99206681.81,142408579.0,697724.03,207516.22,6595695.17,447463427.9,1137299098.0,90000000.0,190252419.4,3236263.29,15035121.54,19159800.18,151616.64,17069519.12,1783420595.2342982,346321892.2,12000000.0,23341274.98,11875899.89,7246932.75,54464107.62,400785999.9,114353984.0,297097516.3,5618262.71,287320699.8,722890915.9,13622182.12,736513098.0,1137299098.0,1494041.57,528846302.9779888,-151355328.6,126000000.0,143437366.1,49805.0,1183468736.9386246,512213501.6,963167117.6,58937912.11,1155219897.1068132,1331155405.0,2464260.0,1348318478.0,1936908.3,85326060.41,-5731113.37,53191839.87,3074668.77,500391500.0,1204881112.0,14698813.81,663568830.2,24000000.0,9885093.32,98975136.23,100838951.5,186165011.9,98335424.76544777,119633230.3,126049805.0,129584242.7,27074668.77,87560387.76,0.7319,229599332.40999988,1291206299.0,1291206299.0,115992690.6,0.7319,111062125.1,274687.73,83547003.04,-144582.13,83315307.34,83691585.17,1936908.3,9733777.41,32767337.01,1051496418.0,83459889.47,3414421.42,1903344.84,83459889.47,-231695.7,32532801.12,6833910.35,-231695.7,1185247029.0,0.0,0.27579382695591836,0.028812064966138966,0.030162915640474203,0.08188257129739522
453,69411289.0,111231310.5,187144295.2,165926177.0,19752075.38,56714534.48,10249853.5,620429535.1,584090143.5496786,2512276212.4677515,41698329.59,36533624.47,68659407.59,6063725.99,653613.36,8091204.91,1388701.23,163088607.1,783518142.3,194930348.2,25720131.63,3928225.36,5983843.87,6528514.69,322606.51,9619072.79,1783420595.2342982,260652743.0,30000000.0,4670894.9,36182222.3,286802307.48810524,70853117.2,331505860.2,74680000.0,152705254.3,19244930.83,198904575.9,445645332.9,6366949.1,452012282.0,783518142.3,468.53,8694830.0,-33996722.12,195375291.6,-72686944.68,250000.0,1183468736.9386246,6498000.0,960091445.2,49034693.99,1155219897.1068132,934825077.7,3751168.22,999615133.7,51002.199799999995,-15618938.95,-10152.81,39794660.93,13169021.3,6000000.0,1072302078.0,61038887.8,40494722.12,87609473.33,498000.0,91074880.66,75944227.95,60325289.0,98335424.76544777,40494722.12,200548205.3,23381278.24,109473324.6,21009161.77,0.55,229599332.40999988,1017140994.0,1017140994.0,53449994.35,0.55,53695772.82,8850274.63,41225025.79,468.53,43456298.1,41224557.26,67180.18739999995,16737650.24,13620010.07,908721813.9,43455829.57,4437151.5,245779.6,43455829.57,2231272.31,9994164.78,1.13,2231272.31,973376062.1,0.0,0.041455363058843515,0.031836130072074,0.0914117257020313,2.6003415679356917e-08
454,825108843.8,44502987.76,107609654.9,58241392.6,14603876.12,139433986.1,224220861.8,1413721603.0,584090143.5496786,2512276212.4677515,391635422.6793563,1158657865.0,8993263.66,8562491514.0,58024.14019999996,14537.1,38252557.7,9778789417.0,11192511020.0,15000000.0,838066771.2,136986666.6,19010689.02,23175722.05,27950359.84,1590848888.0,190888888.9,2970821497.0,5008049100.0,921918048.3,36817142.85,286802307.48810524,5966784291.0,8937605788.0,469264621.0,2516559326.0,160512195.6,-907332343.3,2239793923.0,15111308.13,2254905232.0,11192511020.0,-113128594.86461018,2429651109.0,79858222.79,735000000.0,643630195.0,600000000.0,1183468736.9386246,222810424.3,2352398548.0,827428385.8,1155219897.1068132,3133622867.0,9757411.65,4224530543.0,74470.21449999994,580864644.5,48947.37,87468440.17,393903669.6,9600000.0,3580900348.0,1081150264.0,142952201.5,2627422237.0,15525.0,-142672720.6,228189318.2,809053962.8,98335424.76544777,142952201.5,5308304294.0,313604973.8,5450977015.0,323990992.2,0.6487,229599332.40999988,3324949833.0,3324949833.0,290717270.4,0.6487,292666211.6,-10277198.74,304391893.5,42120697.60734219,290193074.1,304391893.5,77317160.44,460337988.5,29989320.24,2752218430.0,290193074.1,20483978.68,7591124.02,197573655.0,-14198819.39,524196.25,5642182.86,-14198819.39,3576743511.0,0.0,0.5928089161413204,0.010330093342996047,0.09862902696267278,0.019442858440018158
455,7250000000.0,18000000.0,2672000000.0,1358000000.0,1149000000.0,1622000000.0,3796000000.0,17884000000.0,725000000.0,4045000000.0,524000000.0,158000000000.0,30193000000.0,3334000000.0,610000000.0,1698000000.0,373000000.0,200000000000.0,218000000000.0,20626000000.0,5369934479.746402,122416.05110000007,3366000000.0,1182000000.0,740000000.0,5528000000.0,16785000000.0,69577000000.0,6023000000.0,2651549632.0656285,2902000000.0,572000000.0,86587000000.0,156000000000.0,10088000000.0,15115000000.0,2449000000.0,21664000000.0,49594000000.0,12571000000.0,62165000000.0,218000000000.0,278000000.0,528846302.9779888,-8445000000.0,42854000000.0,21404000000.0,1725000000.0,185000000.0,6270000000.0,94017000000.0,1025000000.0,7000000.0,139000000000.0,459000000.0,143000000000.0,222000000.0,2379000000.0,-26000000.0,3854000000.0,5001000000.0,119000000.0,122000000000.0,3629000000.0,14715000000.0,51132000000.0,5922000000.0,-10554000000.0,4760000000.0,7139000000.0,261000000.0,13846000000.0,45579000000.0,23007000000.0,56133000000.0,3599000000.0,0.6,519000000.0,127000000000.0,127000000000.0,8798000000.0,0.6,8081000000.0,442000000.0,5981000000.0,113000000.0,6946000000.0,5914000000.0,625000000.0,1121000000.0,6967000000.0,112000000000.0,6833000000.0,217000000.0,169000000.0,6833000000.0,965000000.0,1965000000.0,886000000.0,919000000.0,124000000000.0,0.0,0.30026473270780596,0.06424737195258332,0.09069559382688437,0.12966486170057076
456,81725101.77,1020000.0,37490382.34,299345.31,1070557.9,3278171.43,13087281.65,137970840.4,584090143.5496786,2512276212.4677515,391635422.6793563,1038944033.0,114066299.2,368486108.4,29261360.99,188293.43,7196749.01,1758849974.0,1896820814.0,300000.0,23098634.97,702381.89,8010578.16,10623205.03,898964.27,3171735.45,80000000.0,126805499.8,505245300.0,2651549632.0656285,352537.37,47714707.92,553312545.3,680118045.1,182468220.0,630745274.7,25714652.42,381775394.8,1216702769.0,29897.4478,1216702769.0,1896820814.0,-4000772.62,22651698.05,-111341715.5,360295300.0,228423287.5,15000000.0,111000000.0,111525597.6,24545440.44,33670508.4,111000000.0,382984728.3,83025314.6461134,402199641.3,378311.16,-17505039.06,-129636.63,49626592.0,31887913.09,1338515176.6297114,173776353.7,19214912.97,222867313.1,484995263.3,147286.42,-134456974.4,93496496.79,75991457.73,98335424.76544777,111867313.1,405077900.0,65933812.9,539534874.4,38636253.84,0.5,229599332.40999988,364554480.2,364554480.2,127381150.9,0.5,127380794.3,-1655726.27,92010556.27,-123768.78,92010556.27,92134325.05,378311.16,31190906.65,9666709.19,158267875.4,92134325.05,4125785.41,74863.41,92134325.05,16552.36280000001,35246825.81,75220.0,11192.061900000004,240231804.2,0.0,0.16741678823607425,0.007759305494525348,0.023759885933114892,0.0008164166824815742
457,1055649943.0,174379231.89618114,27635054.57,96527.0909,121862113.4,325702.35,31729562.52,1239335124.0,57855882.19,4569872439.0,391635422.6793563,516439684.5,2513498079.0,232040552.2,6756852.89,18017858.23,142187442.5,8056668790.0,9296003914.0,1905566977.2046053,305005677.6,179316.65,40690151.55,12584658.65,3941756.35,60756804.99,2500000.0,425658365.8,1389422653.0,2651549632.0656285,12390718.11,46651358.02,1794924309.0,2220582675.0,1942200000.0,795824788.9,959694900.5,2717207049.0,6260230876.0,815190363.0,7075421239.0,9296003914.0,-154695861.7,71200000.0,41909608.23,330786107.5,99016882.9,90844000.0,315279955.1,1134845149.0,73206066.81,64342401.47,762173456.4,353480610.0,553243.54,372931707.9,188712437.4,390001406.6,-6419.92,50270171.29,97461923.47,183951680.0,273914825.0,18897854.31,1092935541.0,3886848.65,7575.0,249081335.4,474525950.1,864527356.7,98335424.76544777,777655585.5,421630107.5,86096185.41,172548772.1,94403038.39,0.21,383076776.7,343778902.5,343778902.5,470296193.5,0.21,469997897.9,5023825.13,323166149.3,-81189066.76,351665886.7,404355216.1,383564695.4,-20969463.58,996440.49,187830128.5,432854953.4,4357761.51,92293.23,432854953.4,28499737.37,37441240.12,390588.88,28499737.37,271641730.5,0.0,0.24610427937810953,0.09832862075810901,0.0002628040984982202,0.0009023551121039338
458,550899227.6,174379231.89618114,426998143.2,34853159.54,53119614.22,318551039.4,173561965.4,1745832544.0,50000000.0,2512276212.4677515,391635422.6793563,2945079179.0,126930036.0,95114131.08,129684581.0,53319913.64,265692129.81343752,3875598264.0,5621430808.0,225144030.8,95361682.47,15049859.85,69500559.6,56884529.89,20900717.95,102663153.3,220064407.3,877703188.2,863686502.6,289418890.5,172226847.297541,286802307.48810524,1680255138.0,2557958326.0,606070420.0,1033272131.0,226600297.9,1086420826.0,2947093131.0,116379351.6,3063472482.0,5621430808.0,-5270544.0,112094956.3,-133685583.7,831288061.6,-74466979.18,80062358.34,324659621.7,330484254.0,1131109527.0,55046688.52,324346136.6,1434197442.0,3516028.82,1553874054.0,6095492.44,206067783.3,-520701.21,59239560.8,42693318.24,1338515176.6297114,1628341033.0,116160582.9,464169837.7,656821098.0,42625.0,414741047.4,344825060.2,550892843.5,98335424.76544777,139510216.0,1226350420.0,382945256.1,811609372.6,126740969.6,0.15,229599332.40999988,1269761413.0,1269761413.0,131616883.3,0.15,116729809.3,249951.13,108382601.4,18637500.0,114216489.0,90983257.61,6095492.44,57033649.51,1377295.88,1018337759.0,95578988.98,4794770.68,13201773.48,95578988.98,5833887.62,36037894.36,28088847.55,4595731.37,1208534395.0,0.0,0.05462246811570492,0.030426523094989343,0.18246368501651666,0.2938809862895455
459,193616718.3,13160000.0,483006619.7,46574396.8,135074248.1,47154930.83,96581127.61,1055865241.0,55340000.0,64666716.59,391635422.6793563,172865845.4,55601355.97,90874414.72,49828188.3,11462543.08,77204871.0,1068937731.0,2124802972.0,256000000.0,299112554.4,16237701.56,32163164.33,10338901.21,440141.83,50957905.95,1783420595.2342982,667186494.5,41830000.0,2651549632.0656285,12766904.99,1485608.59,59825939.13,727012433.6,297791410.0,905307440.2,18425538.18,151232168.9,1372895954.0,24894584.83,1397790538.0,2124802972.0,139396.26,528846302.9779888,-85441497.4,320000000.0,-11245430.9,684208319.446797,19958653.95,36303161.01,450987956.6,142368801.4,2995125.0,805796103.2,6609209.41,901985794.1,43563.1887,-37862097.43,-3831651.88,72290951.98,16356540.25,31739680.0,913231225.0,89580481.55,121744658.4,240986977.0,1568356.01,62656482.75,218646252.2,180784154.8,1176000.0,101786004.5,320000000.0,247583515.0,257343517.3,192681290.9,0.48,5765937.73,902338885.3,902338885.3,153086522.2,0.48,88306094.19,15994831.18,51464797.07,-92558821.17,51870559.4,144013302.3,6496635.4,12966075.24,55886451.27,557861633.6,144429380.6,8296621.19,15707481.46,144429380.6,405762.33,8657141.65,80487909.49,416078.27,843686903.4,0.0,0.28328667597459056,0.1279275449697278,0.044659989740111164,0.5572821066990022
460,109149449.9,1380000.0,83545544.86,29774290.15,17745661.53,1693584.58,5216316.84,261826573.0,10510585.16,884119685.7,77967819.91,726642711.4,228223.4476000001,351244569.8,4819611.9,2286538.6,131248128.2,2452244847.0,2714071420.0,374100000.0,41097295.26,19357522.26,44897902.25,19135783.3,916571.55,450444446.9,57000000.0,1032924318.0,229910000.0,17242271.89,190893828.0,30354628.17,477444657.6,1510368975.0,313489036.0,187155245.1,93589751.79,462363299.0,1089533115.0,114169330.2,1203702445.0,2714071420.0,-302753.29,16874709.98,-3268239.08,424000000.0,209553796.0,684208319.446797,510000.0,103635600.8,449787286.4,63823941.21,15312700.0,1084921144.0,83025314.6461134,1108296965.0,32935885.21,-8221611.11,3023897.838417908,90833309.52,91803501.11,6155757.25,898743168.6,23375820.74,106903839.9,554200000.0,49231257.38,-214507168.1,107300060.0,99078448.87,9166158.8,99352888.5,448371043.0,294298631.5,662878211.1,166220048.4,0.3292,87720650.01,1075163752.0,1075163752.0,134460738.2,0.3292,133042513.9,46077895.45,102891428.0,-302753.29,103330798.9,103194181.2,89774190.87,37127800.82,6471662.15,781783142.8,103633552.2,12736503.76,14814927.91,98283940.84,439370.99,30827185.98,16233152.2,439370.99,1050417053.0,0.0,0.1569638054270374,0.06777639613378739,0.0064683449070694595,0.15663992843429717
461,12152319056.0,745941219.3,10552330532.0,1864026154.0,1443463063.0,314625062.2,549672795.8,30072091916.0,584090143.5496786,4583783297.0,963664060.6,13742446806.0,3495556994.0,5410610569.0,229040708.3,328129324.5,285442729.6,32254112544.0,62326204460.0,1499248449.0,9724625475.0,137499.12690000012,1400725203.0,624122963.6,165640721.0,5774204738.0,2441523392.0,24574247263.0,6609292440.0,2651549632.0656285,391756593.9,232562611.2,11916896793.0,36491144056.0,6049166644.0,3993586674.0,699577957.5,10376503881.0,21429972624.0,4405087780.0,25835060404.0,62326204460.0,277450293.2,115645922.5,-2441731891.0,9380058773.0,3005727365.0,202729837.6,1043886101.0,2999178307.0,63578335412.0,1638984129.0,993912347.7,74042333328.0,9312814.22,75165138195.0,1093819071.0,385427177.2,-25524564.43,1367080270.0,1220631150.0,157895550.7,72159410831.0,1065364369.0,5440910199.0,8399555269.0,566907679.7,-153043731.8,9323955050.0,9709382227.0,300285775.1,3434672529.0,9582788610.0,5550975322.0,9735832342.0,2498379293.0,0.38,1021668429.0,73157512716.0,73157512716.0,3767085743.0,0.38,3764982196.0,136123019.4,2557163344.0,193226294.6,3174612840.0,2304190976.0,1946842058.0,434103526.5,836941681.2,67608278134.0,2981386545.0,215197182.0,109338955.0,2981386545.0,617449496.1,785699197.8,111442502.5,677195569.5,71729022837.0,0.0,0.323377086707625,0.048000088155889103,0.010462360353208492,0.03737942088955124
462,892459823.4,1012314941.0,565648995.4,251910.0,17135035.11,87305483.44,47430278.07,2622546466.0,91037600.0,579706084.6,391635422.6793563,10210134259.0,2716996956.0,3640951198.0,52503.65939999993,24043049.83,107867003.1,17526931484.0,20149477950.0,1510000000.0,150322583.8,83121956.08,118299597.9,52843988.15,45470522.32,959887666.0,914363298.9,4799039228.0,2629825177.0,2651549632.0656285,53496747.62,286802307.48810524,3497501808.0,8296541036.0,3075653888.0,2955824721.0,548844391.3,3997335776.0,10634354289.0,1218582626.0,11852936914.0,20149477950.0,-113128594.86461018,9560000.0,-1138945974.0,3595179300.0,1383655421.0,684208319.446797,1183468736.9386246,1832556082.0,1750202530.0,33618942.45,1155219897.1068132,4137111773.0,83025314.6461134,4249658053.0,1310000.0,-145869156.8,3023897.838417908,219281155.9,358490023.4,1825685027.0,2866002632.0,112546279.7,2971502056.0,5237707880.0,5561054.78,-390578603.6,983673380.2,837804223.4,16700000.0,2941502056.0,5215179300.0,862900004.1,5605757904.0,139442344.9,0.12,-39392442.7,4804272893.0,4804272893.0,600388715.4,0.12,599875892.3,-9481941.06,368875556.9,42120697.60734219,447248932.9,368875556.9,-39392442.7,245594458.6,160894.21920000002,3770485135.0,447248932.9,26204196.87,1039147.69,447248932.9,78373375.97,153139782.5,1551970.82,78373375.97,4172244195.0,0.0,0.05731932141102434,0.006533739375887954,0.03329034759607573,0.003470038061213226
463,2957064321.0,2100000.0,18502992.86,12145378.35,3701706988.0,3294631268.0,21073975.21,10907224924.0,6522797613.0,4706861570.0,363922335.2,5749471052.0,10610046360.0,18711968667.0,4384793.71,219714162.8,2013218587.0,48904419624.0,59811644547.0,2400000000.0,1670472159.0,169713974.1,4181883.77,500533846.1,86816203.38,877311441.4,926874852.8,6686654360.0,20624096884.0,2651549632.0656285,308481067.9,629824304.1,23855489927.0,30542144287.0,4811165857.0,6040018722.0,2749383275.0,14332622406.0,27928080565.0,1341419695.0,29269500260.0,59811644547.0,-5109694.5,196580434.2,-9959234333.0,9349412636.0,4108235374.0,684208319.446797,7242799971.0,2729917006.0,1387606039.0,885379572.1,600000000.0,8383172202.0,83025314.6461134,8772626320.0,171382881.8,-3199843658.0,3023897.838417908,1516870442.0,1941846475.0,1400361549.0,4664390946.0,389454118.1,12689151339.0,4559830425.0,452044.0,2651155301.0,6156907979.0,2957064321.0,38825000.0,5435527352.0,9349412636.0,874534893.3,6698257335.0,396128998.5,0.562,168771285.3,8127358684.0,8127358684.0,4123938352.0,0.562,4595255904.0,176005672.0,2690880698.0,-12116210.86,2962756741.0,2702996909.0,1450604600.0,818825511.3,12287658.03,3497120400.0,2974872951.0,84078162.41,517914610.5,2974872951.0,271876042.5,1149065400.0,46597058.66,271876042.5,4984446402.0,0.0,0.15315281115403906,0.33938119125561,0.302059533103656,0.015663545780782488
464,2626764996.0,58074655.34,384171405.7,703565.8,4004916.71,5302846.51,700134136.2,3802062128.0,391176.47,757852805.0,745557194.7,7396297714.0,70270080.28,234184125.5,327087.53,109933544.1,265692129.81343752,9314813728.0,13116875855.0,1905566977.2046053,23307117.6,9066321.58,146707077.0,137777981.1,19134.1932,1575015311.0,1783420595.2342982,1891873809.0,4997408116.485268,2651549632.0656285,4885476.45,286802307.48810524,4885476.45,1896759285.0,2050769509.0,2797103670.0,802300478.9,5519197342.0,11169370999.0,50745570.83,11220116570.0,13116875855.0,-113128594.86461018,528846302.9779888,-831778292.9,12768553.825800002,1083207946.0,684208319.446797,1183468736.9386246,112809124.1,894504762.6,70224826.2,48000000.0,3352945205.0,106333.19,3465429128.0,49155398.76,78298330.86,-798064.86,402963558.2,172333425.9,10973681.68,2382221182.0,112377590.0,944587417.0,4923480.187999998,4680043.7,-172333257.8,348466664.8,426764995.7,2900000.0,244587417.0,168.08,1014528035.0,172333425.9,91391517.46,0.3225,79552110.84,3320448796.0,3320448796.0,888440827.2,0.3225,890847087.0,7962779.21,661361735.1,42120697.60734219,675025232.2,661361735.1,81060924.84,-48320136.06,23412070.49,2361828687.0,675025232.2,81613493.1,3562488.55,675025232.2,13663497.09,213415595.0,1156228.78,13663497.09,2517888412.0,0.0,0.006130125393889934,0.0010533538314658492,0.0013947290526758061,0.0017128674971625749
465,268964248.1,14901715.14,421837754.9,701957957.3,1071535.36,274647738.8,84121028.67,2387566953.0,38712987.8,2512276212.4677515,36364996.76,250840591.2,112338362.4,344514387.0,17516394.14,18007332.15,469095.0,1221535197.0,3609102150.0,852590000.0,3264526.78,260171685.5,10524406.56,26582519.5,3401639.51,201216278.7,58792339.56,1778838363.0,19897500.0,6319954.27,3425861.26,19398486.33,49041801.86,1827880165.0,1056070400.0,1424291.64,95295335.07,488153034.5,1650954663.0,130267321.8,1781221985.0,3609102150.0,2684.47,11088152.79,33312393.6,1238266939.0,-87231914.47,684208319.446797,96000000.0,360439325.4,7419920752.0,43698914.23,147636000.0,7574912952.0,83025314.6461134,7761646288.0,2830454.48,-33673739.63,-1496.1,225229181.7,137228610.0,198919080.4,7848878202.0,85686873.2,327126931.8,1076092899.0,56217.6,20247277.34,189733412.7,156059673.1,98335424.76544777,22937347.44,1244656939.0,75254335.26,1224409661.0,76571179.89,0.2,229599332.40999988,6921865326.0,6921865326.0,304774050.6,0.2,302643758.6,8397946.56,210078599.0,4.06,237795430.4,210078595.0,-13250215.08,50276488.17,18981872.47,6424317191.0,237795426.3,19890915.3,928335.82,237795426.3,27716831.38,66978624.3,3058627.85,27716831.38,6614977007.0,0.0,0.0013673027162225092,0.0004487980362827547,0.11503247624319082,0.012862433468931693
466,4702688000.0,1373008000.0,2280474000.0,204035000.0,243190000.0,266924000.0,2676843000.0,11798772000.0,279203000.0,7973540000.0,375100000.0,29036002000.0,4391092000.0,6986686000.0,18154000.0,933151000.0,195575000.0,50407098000.0,62205870000.0,6356094000.0,1042926000.0,161047000.0,96871000.0,295665000.0,24364000.0,1644215000.0,652425000.0,15549541000.0,6268156000.0,485240000.0,25789000.0,377223000.0,7159108000.0,22708649000.0,13172848000.0,8619388000.0,2033542000.0,12170717000.0,36370554000.0,3126667000.0,39497221000.0,62205870000.0,62458000.0,67443000.0,-939726000.0,6690848000.0,2833855000.0,18182000.0,788726000.0,1361870000.0,10767584000.0,471616000.0,1155219897.1068132,17842717000.0,83025314.6461134,19504139000.0,720457000.0,-1212402000.0,-18288000.0,1144954000.0,1748363000.0,563246000.0,16670284000.0,447560000.0,2301596000.0,7981467000.0,970000.0,-3088243000.0,5091838000.0,3879436000.0,290171000.0,1440213000.0,6709030000.0,2600950000.0,9797273000.0,1466453000.0,0.2,818932000.0,18182917000.0,18182917000.0,3648909000.0,0.2,3591771000.0,142918000.0,2670814000.0,-5840000.0,2851691000.0,2676654000.0,1180968000.0,394918000.0,3357000.0,13536518000.0,2857531000.0,179007000.0,31018000.0,2857531000.0,180877000.0,791378000.0,88156000.0,180877000.0,15723171000.0,0.0,0.08839275816161207,0.02061146702385638,0.0226230322952253,0.030850408971941162
467,593715350.2,174379231.89618114,16708979.46,342282.5,12999870.26,348683110.2,72700000.0,1276194978.0,1685502423.0,1362064590.0,666418.32,188046136.8,206642.2514,1182876.9001000004,38094.23069999998,844389.07,112110758.2,5429554038.0,6705749016.0,1905566977.2046053,6687159.69,89911825.4,11048514.78,7154066.3,34162982.08,3495148.65,186720000.0,339179696.9,1745230000.0,2651549632.0656285,172226847.297541,176938207.4,2786214434.0,3125394131.0,998516200.0,54290513.4,372358244.9,1569806391.0,3580354886.0,-61750.20110000002,3580354886.0,6705749016.0,585383535.9,1167979.66,-710937166.0,14103035.938700004,332736428.3,684208319.446797,25277452311.0,24572176585.0,4696148.66,29357854.29,24436484044.0,404210231.2,83025314.6461134,423235339.5,135692541.0,-787201436.7,3023897.838417908,30953577.26,222712719.3,1338515176.6297114,90498911.21,19025108.31,25283113751.0,185120000.0,1814.6949,-409000699.0,1380916787.0,593715350.2,98335424.76544777,5661440.0,1687559.7168,25491331.0,409000699.0,16071409.9,0.26,116537310.9,237824785.8,237824785.8,298801938.3,0.26,298245440.0,-5517274.43,181583051.6,-98680516.11,181583051.6,280263567.8,190648268.5,117316749.0,13978968.846300012,24114734.37,280263567.8,2684329.9,331263.6,280263567.8,4951.793199999997,18538370.51,887761.9,11745.93940000001,154669948.7,0.0,0.005239920079046103,0.01018642956922841,0.27322087628525366,0.0031675965126995004
468,11783452125.0,443317765.0,5836633421.0,186471832.0,1159806658.0,1565776982.0,394144185.0,23789093878.0,65658697.0,20022489533.0,391635422.6793563,82032727450.0,2065225137.0,6759110721.0,77008524.0,1763596711.0,2124779843.0,115000000000.0,139000000000.0,1905566977.2046053,3833190616.0,1402931458.0,768948279.0,3140897161.0,1851746.0,7407963367.0,775237855.0,17831456829.0,9919049000.0,185791919.0,75847236.0,286802307.48810524,13167106796.0,30998563625.0,14866791491.0,25934578273.0,12788393008.0,48212934504.0,101000000000.0,7015917051.0,108000000000.0,139000000000.0,-1365761782.0,0.0,-4076124918.0,531150000.0,20081405603.0,11400000.0,0.0,1459974406.0,7868218070.0,1266099946.0,1155219897.1068132,48574893355.0,83025314.6461134,49012403904.0,1249347759.0,-350864858.0,3023897.838417908,3621032275.0,5230241070.0,198077817.0,28930998301.0,437510549.0,5536099324.0,11722661000.0,12548830.0,-16356145543.0,12134316983.0,11783452125.0,508518632.0,5536099324.0,596756527.0,16175648010.0,16952902070.0,634651416.0,0.9,3127525765.0,57839042072.0,57839042072.0,18098267377.0,0.9,18288381576.0,63748169.0,13257552538.0,-87365932.0,13898931153.0,13344938085.0,3129979294.0,900558682.0,194402952.0,40768442814.0,13986297085.0,229955542.0,205488163.0,13986297085.0,641378615.0,4111970292.0,15373964.0,641359000.0,42791759575.0,0.0,0.16113226656122914,0.04875371310685279,0.06581910980005928,0.0010992161761305816
