,CASH_C_EQUIV,NOTES_RECEIV,AR,PREPAYMENT,OTH_RECEIV,INVENTORIES,OTH_CA,T_CA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,FIXED_ASSETS,CIP,INTAN_ASSETS,GOODWILL,LT_AMOR_EXP,DEFER_TAX_ASSETS,T_NCA,T_ASSETS,ST_BORR,AP,ADVANCE_RECEIPTS,PAYROLL_PAYABLE,TAXES_PAYABLE,OTH_PAYABLE,T_CL,DEFER_REVENUE,T_NCL,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,C_PAID_OTH_FINAN_A,N_CF_FR_INVEST_A,C_FR_BORR,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_INF_FR_INVEST_A,C_PAID_G_S,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_FR_SALE_G_S,REFUND_OF_TAX,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_DIV_PROF_INT,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,ADMIN_EXP,DILUTED_EPS,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,BASIC_EPS,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,T_COMPR_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,FINAN_EXP,SELL_EXP,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,GOING_CONCERN_NI,COMPR_INC_ATTR_M_S,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,T_COGS,FLAG,AP_TC,OR_TC,IN_TC,NI_NI
1314,362150111.1,20940505.42,315875274.0,1388887.59,14654875.2,238631704.7,40007576.27,993648934.3,8500000.0,4749968.21,134283187.5,548248385.7814283,2893430.52,620614403.6196066,208512.72,5898229.52,159915328.5,1153564263.0,1000000.0,237544507.1,108580361.2,19757737.09,29859537.89,24140786.3,491048338.6,18056280.54,18056280.54,509104619.1,161600200.0,199975178.8,39459347.94,261231698.9,644459643.7,833283086.7084156,644459643.7,1153564263.0,12832.0,-70833394.26,1100000.0,76517426.44,5525520.0,13250000.0,348168238.2,532603075.2,63918393.81,641083156.3085488,774812035.5,2660977.72,810265960.0,1582879.95,-13087679.23,-37213.70662471447,40478969.3,24284399.41,733748533.6,32792946.74,419001632.4,1100000.0,1585358.21,-18771711.41,343929292.2,330841613.0,20751632.42,6625520.0,96748095.2,25397231.41,91177379.4,0.43,-31.79,818572605.5,818572605.5,79583338.77,0.43,79660056.36,6728038.23,69281457.22,69281457.22,69281457.22,1493251.18,-969780.38,32776825.1,610306258.1,69281457.22,4742414.66,76717.59,69281457.22,29159398.476572428,10301881.55,2187.5694999999996,31194003.21673058,744761135.1,0.0,0.23906281071729218,0.014748544173022217,0.2401569573142147,3.1575108084887356e-05
1315,1883209905.0,42432756.733136415,312934218.4,19980852.81,17329479.91,19668678.96,117926409.8,2371049545.0,47000000.0,391817375.5,501951859.4,548248385.7814283,3737241.0,620614403.6196066,2060583.94,714561.2,1845639162.0,4216688707.0,671190917.4127014,508395456.7,24650003.89,102615441.1,9055394.57,126250623.6,1893628303.0,38926257.39793594,6827.855699999997,1893628303.0,360000000.0,1210210636.0,110857155.3,633740659.9,2315042851.0,8017552.96,2323060404.0,4216688707.0,84982221.65,-754709031.4,30000000.0,554398561.3,15000000.0,410200000.0,674607237.4,1661021506.0,423024866.5,302294594.4,3299017241.0,27756867.77,3402170022.0,7342580.25,-273170114.4,-37213.70662471447,189555497.1,2877422.63,2847771461.0,75395913.43,1429316269.0,30000000.0,34.253299999999996,-72859644.28,972658989.3,699488875.0,1019116269.0,45000000.0,574169591.3,117859644.3,387041058.6,1.3,8153076.398503065,2785212372.0,2785212372.0,468103433.8,1.3,451409586.8,-12049421.44,469643398.6,464292761.6,469643398.6,4279370.91,27780835.48,670673026.5,1242206756.0,464292761.6,20153654.11,3054663.09,464292761.6,-5350637.07,3810672.22,19748510.1,-5350637.07,2335805909.0,0.0,0.21441789682214338,0.007308780175658455,0.008295347097017326,0.04253460689747699
1316,641773839.0,5592449.12,564166361.1,108378389.0,113684798.9,110446806.4,10298659.14,1556246718.0,81020000.0,221675803.7,173604169.7,548248385.7814283,62364698.94,859475722.7,6008779.18,17947279.8,1491388344.0,3047635062.0,379056810.0,424448288.1,84058820.51,23849211.94,59929917.51,604410297.1,1613910470.0,10558920.4,359978528.1,1973888998.0,393120000.0,247159224.5,34702059.48,158103590.2,833208536.7,240537527.2,1073746064.0,3047635062.0,373844515.6,-228698361.2,772798900.0,16260017.53,53567425.1,1400000.0,170765199.1,1015145534.0,335068844.7,164595836.5,1446170081.0,684916.57,1552046990.0,290429.99,-71181411.78,-1708534.08,51561244.37,33908907.6,1535786972.0,105191992.0,399463560.3,820088340.0,5622409.23,142965466.0,588983526.0,517802114.2,9601576.65,1370807229.0,67974459.3,1227841763.0,179620008.1,-0.0619,3580873.14,1034143769.0,1036104173.0,58004550.43,-0.0619,58765822.59,10125809.3,-25518123.55,48749964.25,-24348172.41,4920674.29,30491234.61,65695809.05,694456130.7,49919915.39,4232052.98,1043624.36,49919915.39,74268087.8,8084635.04,282352.2,74268087.8,984621044.7,0.0,0.27273843098957784,0.07305062724636699,0.07096998510746418,0.005656103336596621
1317,985041341.2,42432756.733136415,274226350.0,40751899.97,77003811.86,36921522.19,6710393.95,1422624617.0,325508325.0,255909591.5,51705106.11,548248385.7814283,100715973.3,2596505753.0,2285647.53,398270.66,3351131980.0,4773756597.0,671190917.4127014,278617929.4,27160677.58,23632039.48,25389327.61,117097491.3,475084153.7,3236098.82,24253439.75,499337593.5,844934446.0,2898499902.0,68785415.91,633540858.1,4174895699.0,99523304.8,4274419004.0,4773756597.0,270581816.4,-182985928.8,1432757292.4383233,211343641.0,3935000.0,276050000.0,253132872.9,425746868.0,87513766.51,252477691.0,923898548.3,2018800.0,960620511.9,636942.0,-274396076.7,-509434.73,73319791.74,35597537.81,749276870.8,34703163.54,436118801.7,1392120227.6258054,18239.85,-302244354.2,1212437418.0,938041341.2,15477883.52,3935000.0,162696444.6,306179354.2,214219879.3,0.16,22794708.18,936023719.3,936023719.3,174372863.0,0.16,174321006.0,105966859.3,133680393.4,137205021.1,134016677.6,45031611.44,-14794208.68,64738018.91,439528567.2,137541305.2,5508542.07,282898.14,137541305.2,3524627.66,36831557.82,334755.16,3524627.66,815167658.0,0.0,0.19584781963603543,0.05412799057448055,0.025953102279264156,0.0024338518491825393
1318,1297334120.0,1621000.0,642207933.0,28288468.66,201252525.6,516011282.4,2295370.86,2689968808.0,34000000.0,44153586.61,259383902.2,932397.5,204322955.1,1661066056.0,12009560.97,42058816.49,2441076052.0,5131044860.0,60350000.0,295742890.7,519829345.8,12259723.89,101036061.2,329661688.0,1319131171.0,10067350.33,41671159.19,1360802330.0,760681176.0,1910555620.0,47257827.66,1230662871.0,3703234762.0,67007767.76,3770242530.0,5131044860.0,861149.25,-694719994.5,18150000.0,491523303.3,728471612.9,35000000.0,2578686.53,1010278600.0,546665351.0,641083156.3085488,2539151002.0,76886561.1,2791541268.0,20448234.7079621,488913081.6,-37213.70662471447,204638850.6,53149406.36,2300017965.0,175503704.5,697298681.0,510000.0,114566.96,692109772.8,778856850.8,1267769932.0,151071653.0,746630328.4,538435163.4,54520555.61,457851429.8,0.57,877182.63,2338145134.0,2338145134.0,414345320.6,0.58,422314007.9,17780429.06,381166148.1,374844610.3,381166148.1,1346020.16,-7649125.04,130520356.6,1389187716.0,374844610.3,25008544.27,8103933.36,374844506.9,-6321537.88,39500710.39,135246.15,-6321537.88,2012699350.0,0.0,0.10994286990260148,0.07481593280987962,0.19182797988786196,0.00036080590805816367
1319,418477015.1,1460740.0,259505822.4,13897236.62,145097199.7,501015792.1,14020046.44,1598470299.0,302696111.7,784919836.6,365018398.1,8789399.99,1677026.2,73483116.85,31265514.79,21311774.0,1791478666.0,3389948966.0,519000000.0,316644349.9,22725562.23,6955812.89,21924729.83,175056624.5,1169266442.0,38926257.39793594,75880956.91,1245147399.0,459393716.0,1371099823.0,38266678.31,383824286.8,2144025573.0,775992.99,2144801566.0,3389948966.0,140280904.2,-577229705.1,621000000.0,237069180.9,416373936.774165,551795295.8,338087984.4,333317439.8,96528790.15,214200000.0,474505444.6,115844.69,741885543.2,4443414.32,-611116044.9,-220937.87,21495081.02,31827065.96,504816362.3,267264254.0,915317689.6,932161097.1,1220070.0,-270734582.8,1018417572.0,407301526.8,88092585.44,833534484.5,53475051.36,1104269067.0,93290464.27,0.12,79120230.68,404385389.1,404385389.1,96334182.74,0.12,89332366.36,52481737.85,89501049.11,89257104.53,85140455.29,168997397.4,13983032.74,18837408.99,320123846.6,84770038.67,3756158.92,263702.85,84770038.67,-243944.58,11564144.07,7265519.23,-370416.62,502472649.4,0.0,0.198092107246592,0.09077253408510157,0.3134345332618533,0.08570857515216938
1320,789487325.4,413300.0,1124147742.0,17488533.77,422612350.0,225711685.6,205235976.0,2785096913.0,363997368.1,305366447.1,423187880.9,120021.25,368313073.4,2062615455.0,6468270.47,36727690.45,4139528479.0,6924625392.0,301445999.0,215120889.3,116716453.5,71259152.2,129763691.9,107579431.4,1463708604.0,2005966.64,320942667.0,1784651271.0,1961091984.0,427255737.0,231293196.4,2530844496.0,5146199240.0,-6225118.63,5139974121.0,6924625392.0,196488536.6,-279778749.3,1170695226.0,540664802.3,32381750.0,654262000.0,902077123.5,1190395513.0,595780533.7,857460303.2,2970319560.0,14656317.24,3073355300.0,27901909.0,-65675449.01,-14895833.14,92098901.41,96000275.68,2532690498.0,88379423.29,1181855873.0,1283935333.0,11439114.46,-311665668.9,843110603.9,777435154.9,527593872.8,1264758476.0,654415550.2,1576424145.0,745597615.4,0.061,-11164660.01,2026498700.0,2026498700.0,119171599.3,0.061,106481879.2,92068762.27,115225114.3,93652899.25,119550096.2,55243912.84,68835073.74,456691665.3,622510033.7,97057891.6,15914690.68,633992.99,97057891.6,-21572215.06,22113707.72,13323713.08,-22492204.6,2001617841.0,0.0,0.07724000134281862,0.15174062634135704,0.08104266840641892,0.1372759376940762
1321,154250120.4,23565576.98,250455486.3,61636207.25,19818665.94,69464198.68,7443056.4,586633311.9,38891795.04,153367144.5,117946829.6,52280848.76,33233082.82,7362796.13,4046.3005000000003,17255004.26,420612252.1,1007245564.0,671190917.4127014,76635267.28,9148591.82,4737466.44,2462988.38,130240849.9,249867335.0,4322201.0,48322201.0,298189536.0,164276000.0,224275921.9,37726129.98,114322082.5,540600134.4,168455893.5,709056027.9,1007245564.0,156301876.5,-24305590.43,67950000.0,68012266.13,162000000.0,151523766.0,135312960.2,168545378.1,26589450.51,135225644.0,330839886.1,7435712.69,345575755.6,20448234.7079621,68291279.48,-37213.70662471447,30522783.29,11113519.71,277563489.5,7300156.84,159618550.6,102950000.0,87316.18,24584603.78,82334240.87,150625520.4,8094784.6,294950000.0,51905877.6,270365396.2,48606237.04,0.255,19230401.94,288389193.9,288389193.9,38987630.11,0.255,36409666.17,19075567.76,42019076.26,36773902.37,42019076.26,19230401.94,11338737.41,27461589.82,168100001.4,36773902.37,5015074.11,1524233.85,36773902.37,-5245173.89,2213727.74,4102197.79,-5245173.89,279597207.5,0.0,0.13063572375696178,0.033783737707991555,0.11841161637244557,0.11155187580381887
1322,3236420259.0,67073690.97,1594445406.0,851647800.9,156707736.9,1575567362.0,2753938118.0,10246317252.0,1755375813.0,1482076843.0,478595814.9,12079770.77,114367596.1,2040194692.0,229125783.6,211216748.8,6338586313.0,16584903566.0,617902200.0,489256637.9,528906796.0,471789552.9,370952919.5,350026181.7,5215400906.0,17000000.0,2582774016.0,7798174923.0,1386394662.0,3557309860.0,127743457.6,2978557040.0,7964168465.0,822560178.3,8786728643.0,16584903566.0,1119143028.0,1714939479.0,622852371.5,804382386.9,3003790.26,2267188678.0,4898874038.0,5137743372.0,675590221.8,4789969459.0,8514684317.0,58761212.64,8849835739.0,103072156.4,1031555736.0,-36795807.3,528948995.6,379868465.6,8045453352.0,276390209.4,3183934559.0,1090148372.0,5832422.79,-1450970322.0,1899907123.0,2931462859.0,193845775.3,1138189543.0,1703170763.0,2589159865.0,2072868040.0,1.14,68166589.92,7929815019.0,7929815019.0,1648853285.0,1.14,1592631292.0,137165103.6,1471386594.0,1390604570.0,1504708689.0,183180794.0,190092167.7,743510874.4,3381232157.0,1459910931.0,63766865.61,12639122.26,1485969140.0,-80782024.55,188942354.4,68861115.84,-44797757.82,6588635209.0,0.0,0.04774951095765661,0.015294054736535891,0.15376913707141576,0.047168025375926174
1323,415870441.6,31754364.78,776966404.8,3993310.27,18270342.16,89233303.22,432516990.7,1768605158.0,54400000.0,83367461.24,69758742.27,548248385.7814283,13375626.24,18002603.38,3281496.22,6017732.23,248203661.6,2016808819.0,196121850.0,74342672.2,8467082.07,16934848.74,65083061.07,102109010.7,463058524.7,38926257.39793594,519926.57,463578451.3,197328423.0,789102887.2,61264797.17,517724041.6,1551713636.0,1516732.16,1553230368.0,2016808819.0,27363772.66,-548901878.8,212613878.8,-40128054.79,738177189.5,571400000.0,50277622.71,321354873.9,37205418.27,50000000.0,540775391.4,4942851.74,560504739.1,277622.71,147288671.9,-167552.37,43883802.01,19592708.99,600632793.9,14786496.04,599179501.5,167348428.8,-198.13,736486157.8,267345185.3,414633857.2,27752384.2,950791068.3,198188699.7,214304910.5,102310823.5,0.54,-2763904.77,855747513.7,855747513.7,210443011.9,0.54,210389696.2,29995184.79,192236980.1,192126260.8,192237037.9,-1606766.29,10095799.52,31845544.29,477157844.2,192126318.5,3082258.03,327786.53,192126318.5,-110719.37,18316693.34,381102.19,-110719.37,654487454.3,0.0,0.04203463495722769,0.010330368017619454,0.05045405573786074,0.0019836022101261466
1324,90799954.12,766397.91,1207353297.0,4397302.66,40068462.94,237094164.6,5039068.15,1585518648.0,201570759.84849903,55435264.9,169074574.2,976071.49,173527.29,577239.09,4816641.06,19010116.91,335433568.8,1920952217.0,40000000.0,902539917.8,66789271.2,54934500.21,84398004.24,12796468.7,1164361030.0,38926257.39793594,2094.2204000000006,1164361030.0,253320000.0,215969216.3,28222490.42,259358485.8,756870192.5,-279006.12,756591186.4,1920952217.0,93481045.352178,-44735488.97,225000000.0,-18788372.67,416373936.774165,127000000.0,128288525.7,619452216.5,78766764.35,127000000.0,1048536647.0,22810917.143630523,1051813559.0,354453.53,-115909321.9,-37213.70662471447,52408799.39,7385460.24,1070601931.0,3276912.06,173024014.7,270000000.0,934072.18,-52385460.24,177895448.3,61986126.38,46024014.68,225000000.0,319974151.1,277385460.2,90035741.87,0.46,7555260.49,1360449173.0,1360449173.0,135079629.3,0.46,135391918.3,44695841.95,117761564.8,117576441.5,117761564.8,7909714.02,5568602.46,57202999.12,1031812468.0,117576441.5,6365203.53,312289.06,117576441.5,-185123.32,17503187.8,2737.2331999999988,-185123.32,1235680857.0,0.0,0.5692395475376332,0.025271517929191835,0.14953729172411473,2.328045622983069e-05
1325,716415509.7,24632467.47,646980421.7,21198242.04,36763629.45,73295560.33,890855.52,1520176686.0,201570759.84849903,57771246.6,12331561.33,548248385.7814283,8692509.57,31404852.49,6867353.43,7781912.27,124849435.7,1645026122.0,671190917.4127014,104937398.8,77242230.63,77231218.52,12786447.18,164317617.0,450685960.0,23040000.0,23330625.0,474016585.0,416760300.0,452221187.3,60545747.44,381986961.7,1158277487.0,12732049.45,1171009537.0,1645026122.0,93481045.352178,-980699.57,1432757292.4383233,48714313.54,353916009.0,4.0,11708491.55,217143367.3,152945851.9,9610000.0,754910279.7,3314745.24,812587410.9,2048861.55,401649623.0,-37213.70662471447,46404592.61,15791.212600000006,763873097.4,54362385.98,12689191.12,1392120227.6258054,49630.0,353916009.0,310752147.7,712401770.7,9902775.77,353916009.0,347379285.6,298405.5793,225217599.7,0.371,36134422.97,782935041.0,782935041.0,148460426.9,0.371,148609676.6,2621802.95,139136836.5,138101213.4,139136836.5,38183284.52,-4289646.17,88841325.12,387859645.5,138101213.4,4924814.04,357053.93,138101213.4,-1035623.03,10359213.47,207804.23,-1035623.03,705175541.1,0.0,0.06902973829714423,0.02418378717985417,0.048215158806875685,0.001504724143140657
1326,100133420.4,42432756.733136415,47832882.94,3973494.57,7020533.84,1303.5000999999997,298214791.7,457175123.5,201570759.84849903,10501546.68,19157216.01,548248385.7814283,19095484.11,620614403.6196066,5009.727099999999,9261139.96,73161912.66,530337036.1,671190917.4127014,4117932.24,664703.44,9838767.52,1535084.07,61068409.28,77224896.55,38926257.39793594,34850267.72,112075164.3,152000000.0,63458497.04,23093746.9,165474344.4,404026588.3,14235283.56,418261871.9,530337036.1,93481045.352178,-1965858.52,1432757292.4383233,326188.54,416373936.774165,404600000.0,403124986.6,219200325.4,196461725.0,390500000.0,321578499.4,942836.88,502705910.1,11624986.61,-11729662.35,-37213.70662471447,13171842.48,6089992.37,502379721.6,180184573.9,405090845.1,4000000.0,1000000.0,-10089992.37,104863082.8,93133420.43,490845.13,13345.523199999998,73545828.81,10089992.37,62813958.74,-0.12,384464.26,322283439.9,322283439.9,-27465029.6,-0.12,37272374.44,315039.79,-24757859.12,-23175926.29,-24684366.62,12009450.87,-1782889.64,6782266.79,230354407.3,-23102433.79,1271839.73,64737411.37,-23102433.79,1581932.83,-4362595.81,7.33,1581932.83,299754622.8,0.0,0.009007341012945556,0.015356333884164193,2.8512052231118383e-06,-3.172825887795781e-07
1327,44394964.94,5973478.35,106166078.8,7316944.44,101768.39619999997,9206519.82,10072886.62,196299921.3,999624.0,298323718.3813644,53698061.54,548248385.7814283,1402558.54,1179163.08,781799.92,2751147.3,103678056.1,299977977.3,20000000.0,12525492.86,5363816.69,5222303.47,1895246.82,28672.803200000002,45821266.37,9595744.67,11457144.67,57278411.04,65217391.0,61328879.13,11261131.35,104892164.8,242699566.3,833283086.7084156,242699566.3,299977977.3,93481045.352178,-10914982.65,37400000.0,37985160.96,416373936.774165,265100000.0,261230647.9,43178718.36,18778889.7,255300000.0,129401536.8,1078828.08,146544002.5,172633.38,5024355.37,-14948.97,9178187.41,1530873.97,108558841.6,16063637.63,272145630.6,57900000.0,5758014.56,-22030873.97,36157781.57,41182136.94,7045630.59,37400000.0,37423046.11,59430873.97,26207905.53,0.51,8153076.398503065,152356645.8,152356645.8,37623253.62,0.51,37714827.03,-11224.515600000006,33073279.44,33073279.44,33073279.44,126339.26,-334514.03,3949238.74,83940852.5,33073279.44,1728454.23,237077.1,198691321.60569102,29159398.476572428,4549974.18,145503.69,31194003.21673058,115491937.0,0.0,0.06380793622865298,0.00051843319918845,0.046900272598326305,0.004399433393473
1328,939143787.3,42432756.733136415,3938921.35,1122882.0,4746410.29,7505.260300000002,735631641.6,1695037324.0,14975000.0,9463701.21,6207836.76,548248385.7814283,1776369.84,58000.0,973846.35,1860044.74,35314798.9,1730352123.0,671190917.4127014,425224.01,31049122.69,19759822.62,2565995.76,15834997.22,217797413.0,38926257.39793594,4592.0169,217797413.0,100000000.0,879777802.4,50000000.0,486154439.7,1515942151.0,-3387440.62,1512554710.0,1730352123.0,93481045.352178,194219975.9,1432757292.4383233,21998252.47,416373936.774165,15033000.0,2738922711.0,6760707.05,90266179.24,641083156.3085488,274032640.7,8883973.56,297255656.0,31304110.89,140297106.9,-1121121.43,26838706.9,74800000.0,275257403.5,14339041.72,2544702735.0,1392120227.6258054,6600.0,-74800000.0,768846680.3,909143787.3,4469735.01,27200.0,151391810.3,74800000.0,128003198.9,0.97,-84369.13,296257927.3,296257927.3,100191069.3,0.97,103475220.8,384616.48,96613199.44,90332873.86,97021020.06,120830.87,-43919671.45,80929561.99,34905308.74,90740694.48,1589452.38,3484705.04,90740694.48,-6280325.58,9450374.84,200553.53,-6280325.58,201892467.0,0.0,0.0002508640983766326,0.0028001803988594648,4.427784682810915e-06,0.002210182885961972
1329,1382677704.0,444375163.6,2176549713.0,169715730.0,175217191.7,1024191032.0,2206050.13,5374932585.0,201570759.84849903,9625007.41,629473408.0,83820377.1,109537540.5,620614403.6196066,13275618.19,57143566.89,953905003.0,6328837588.0,569617582.4,1746162522.0,160532939.8,118771005.8,105666163.0,172249483.2,3610368645.0,44282301.24,532118617.4,4142487263.0,572040033.0,631851935.3,92544927.47,819197072.7,2114588089.0,71762236.62,2186350325.0,6328837588.0,12653661.33,-140811054.5,767004414.7,184612552.1,4086400.55,607704554.221848,71444.71,5154531652.0,432135169.8,641083156.3085488,6365875265.0,22102109.64,6669638314.0,20448234.7079621,118052937.2,-355519.55,197853793.9,83763642.41,6485025761.0,281660939.0,140882499.2,657237977.4,71444.71,74606959.21,1095925025.0,1213977963.0,140882499.2,828262240.4,700505146.3,753655281.2,418151071.1,0.35,8153076.398503065,5977970721.0,5977970721.0,241781586.2,0.35,236710358.9,54055465.41,196627347.4,206274499.2,201727502.0,47591.62,75264374.97,207076498.2,5006280430.0,212056753.7,27373033.33,269625.17,212056753.7,9647151.76,29724832.5,5340852.52,10329251.7,5788200873.0,0.0,0.32487152059787183,0.03259895615974502,0.1905495586787904,0.025185958130603977
1330,198388955.4,14985263.4,295291650.7,217667.61,6509200.0,25544678.3,832583.89,541769967.1,201570759.84849903,298323718.3813644,29407107.88,548248385.7814283,84477.69,620614403.6196066,407624.97,6347118.38,38010457.22,579780424.4,671190917.4127014,18390139.82,8139295.37,15949842.55,11146103.32,7816982.82,61442363.88,394596.98,394596.98,61836960.86,226000000.0,97539364.5,20331189.3,174072909.7,517943463.5,833283086.7084156,517943463.5,579780424.4,613207.55,-1390063.2,1432757292.4383233,5679574.01,120000000.0,10400000.0,10800000.0,53794294.93,29734470.12,10800000.0,277853893.0,1396114.85,291221221.2,20448234.7079621,123676303.3,-37213.70662471447,36504377.79,15052.04920000001,285541647.2,11971213.33,12190063.2,1392120227.6258054,81.065,119386792.5,74612652.15,198288955.4,1790063.2,120000000.0,165508504.4,613207.55,54983357.76,0.23,-50092.14,349452648.7,349452648.7,87714952.13,0.23,87644637.43,-21186.86449999999,74575568.87,74685507.74,74575568.87,10645582.48,-464211.77,17108011.56,192950952.7,74685507.74,2501059.29,6647.57,74685507.74,109938.87,13029444.39,76962.27,109938.87,267079169.6,0.0,0.0339445538453141,0.01201469331133767,0.047150414107921486,0.0010304846593254212
1331,158826005.5,42432756.733136415,644548937.7,238221209.7,57532860.83,6953.0859,4368246.73,1103610510.0,65943839.81,23310631.46,7051491.47,548248385.7814283,37453754.63,1482604385.0,1549644.13,26139683.05,1655273250.0,2758883761.0,140400000.0,112891573.7,47585663.66,14349500.14,64932858.88,31926504.62,449832160.3,38926257.39793594,5223585.3,455055745.6,636332984.0,1255557914.0,16606359.34,420807583.7,2303828015.0,833283086.7084156,2303828015.0,2758883761.0,81120480.98,12077871.63,183816402.0,57037050.03,416373936.774165,607704554.221848,83140336.23,2553223069.0,118706782.4,83140336.23,2729169242.0,22810917.143630523,2826664163.0,20448234.7079621,-49463238.89,-373823.59,38260475.0,27483855.98,2769627113.0,97494921.65,71062464.6,193416402.0,-212.565,-118204337.0,208289244.4,158826005.5,382464.6,183816402.0,59436787.33,302020739.0,90675002.73,0.3,306424.91,2706124702.0,2706124702.0,205271682.8,0.3,197074900.6,76790854.36,187701284.7,187701284.7,193065874.5,24911601.21,9042227.7,11314801.73,2342794879.0,193065874.5,3506248.17,274738.37,193065874.5,29159398.476572428,12205808.35,8471520.6,31194003.21673058,2534124013.0,0.0,0.10229294907675354,0.0521314905110862,6.300307796090126e-06,0.04387891242789258
1332,1205864235.0,42432756.733136415,56868524.67,18423523.37,24731667.49,22156328.66,31931862.84,1702044818.0,137850000.0,54811382.25,1048847531.0,68162918.32,309934781.9,620614403.6196066,231311754.0,213586.63,2180578809.0,3882623628.0,671190917.4127014,365577456.6,291068094.0,81313952.58,7555133.87,194473605.7,946754935.0,108956691.7,108956691.7,1055711627.0,617353200.0,220512268.4,256939274.0,1635296878.0,2730101621.0,96810380.27,2826912001.0,3882623628.0,93481045.352178,-755351100.0,1432757292.4383233,568167823.8,416373936.774165,342000000.0,29599252.49,630720354.6,179343888.6,641083156.3085488,1734042545.0,2174610.63,1826199528.0,20448234.7079621,-370772434.8,-37317.64,22235788.91,185205960.0,1258031704.0,89982371.64,784950352.5,1392120227.6258054,65221.9,-183551841.0,1576286535.0,1205514100.0,430864420.6,1654118.99,425731671.8,185205960.0,281168129.1,0.38,-6259115.85,1590888309.0,1590888309.0,250046927.9,0.38,246820130.1,3294438.33,235574969.8,249073320.2,235574969.8,-6259115.85,-21347999.53,130001271.0,951828527.2,249073320.2,5951372.2,695120.99,249262198.6,13498350.41,973607.68,3921918.79,13498350.41,1350895738.0,0.0,0.21478720932247508,0.014530561844464896,0.013017476640853062,0.015746041313661342
1333,215881500.0,42432756.733136415,111105700.0,4225300.0,135631.2869,28177300.0,102361900.0,487861400.0,201570759.84849903,23602600.0,25259600.0,70156000.0,10033700.0,2117400.0,1138000.0,2759500.0,135381100.0,623242500.0,671190917.4127014,64114700.0,31984700.0,55616800.0,10446000.0,28815.80270000001,170871100.0,10218700.0,20448700.0,191319800.0,55555600.0,311484000.0,5556900.0,59765300.0,432361800.0,-439000.0,431922700.0,623242500.0,10780000.0,-83149300.0,7580000.0,68869400.0,150500000.0,898642200.0,865189600.0,111481300.0,93429000.0,864563100.0,463559800.0,33826000.0,532302300.0,20448234.7079621,132569500.0,-2400.0,55692900.0,448300.0,463432900.0,34916500.0,948338800.0,1392120227.6258054,30000.0,146851700.0,81013900.0,213583400.0,48917800.0,158080000.0,202829600.0,11228300.0,146231400.0,1.01,-4172900.0,430398100.0,430398100.0,56446900.0,1.01,56989600.0,2383000.0,52135300.0,52106900.0,52135300.0,-1829900.0,-298100.0,129177000.0,139519600.0,52106900.0,6244300.0,551100.0,198691321.60569102,-28300.0,4339900.0,8400.0,-28300.0,423257200.0,0.0,0.1314199073753324,0.00027801192490326145,0.05775677272274462,0.0001612070570308347
1334,1838648951.0,150000.0,127396743.9,19124577.29,14307618.06,9959671.09,496574147.2,2506947043.0,228879065.3,192595992.9,336580900.0,430258091.0,172811088.0,650238623.8,7886965.45,2753294.99,2380211861.0,4887158903.0,55000000.0,27434667.46,178027446.1,354499541.6,87738759.16,10798379.63,718712533.9,2917551.88,991754217.0,1710466751.0,1119361939.0,444232874.9,300602428.2,1239845617.0,3083703492.0,92988660.74,3176692152.0,4887158903.0,93481045.352178,-709100501.3,55000000.0,595575210.0,24475950.0,1611636068.0,1069368573.0,142101785.6,373726936.8,1000000000.0,2745897367.0,162708138.6,2971698275.0,36045470.25,-443048221.5,-19149580.95,368586156.7,389021144.5,2376123065.0,46103749.96,1778469074.0,828154.83,33323102.79,-310373349.3,2279696723.0,1836648502.0,143645885.4,79475950.0,1409988587.0,389849299.3,1117212507.0,0.4219,-15772495.67,2339727574.0,2356716594.0,537320235.7,0.4219,514343550.3,3902090.1,459502417.2,481317635.6,472244246.0,20082034.62,26094833.29,681937712.5,162027623.4,494059464.4,40929491.91,833688.08,494059464.4,21815218.4,43260771.27,23810373.52,21815218.4,2032104258.0,0.0,0.010943457117135442,0.005707187991844629,0.003972828671355385,0.048193335490326054
